course_name,login_count,active_days,login_frequency,login_consistency,course_access_count,module_completion_rate,page_view_count,class_exercise_submissions,class_exercises_attempted,total_practice,exercises_attempted,quiz_attempt_count,quiz_completion_rate,quiz_average_score,quiz_view_count,mock_exam_score,portal_based_exam_score,model_exam_score,pba_score,cia_score,end_semester_score,in_between_assessment_grade,pba_assessment_score,average_access_hour,study_session_count,time_spent_on_course_minutes,study_frequency_per_week,week_1_6_engagement,week_1_9_engagement,week_1_12_engagement,week_1_16_engagement,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,completed_modules,study_interval_regularity
Course 3,99,64,1.55,0.27,22,100.0,0,0,0,0,0,31,100.0,34.34,537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,16,721.0,4,1306,1306,1306,1306,0,65,184,691,366,0,0,0,0,0,0,0,0,0,0,0,31,0.798
Course 3,126,70,1.8,0.31,14,100.0,0,0,0,0,0,10,100.0,25.4,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9,1976.0,4,265,364,364,364,1,0,192,72,0,0,0,0,99,0,0,0,0,0,0,0,9,0.349
Course 3,62,29,2.14,0.13,11,100.0,0,0,0,0,0,7,100.0,17.02,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.91,10,70.0,6,125,127,174,174,0,1,23,101,0,0,2,0,0,23,24,0,0,0,0,0,7,0.292
Course 3,300,119,2.52,0.5,230,100.0,0,0,0,0,0,117,100.0,21.55,1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87,70,28051.0,13,3431,3876,4255,4256,471,466,568,608,882,436,169,133,143,77,184,118,1,0,0,0,103,0.85
Course 3,199,92,2.16,0.39,30,100.0,0,0,0,0,0,27,100.0,43.09,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19,18,1602.0,6,916,919,919,919,86,77,180,386,187,0,3,0,0,0,0,0,0,0,0,0,26,0.668
Course 3,92,59,1.56,0.27,13,100.0,0,0,0,0,0,21,100.0,35.01,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.01,11,869.0,4,770,770,770,770,73,0,144,293,260,0,0,0,0,0,0,0,0,0,0,0,21,0.616
Course 3,90,41,2.2,0.19,38,100.0,0,0,0,0,0,26,100.0,21.62,425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.91,15,959.0,5,944,944,950,950,0,40,172,372,360,0,0,0,0,6,0,0,0,0,0,0,22,0.462
Course 3,155,67,2.31,0.31,112,100.0,0,0,0,0,0,90,100.0,32.89,1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88,39,4443.0,12,2226,2761,2766,2766,244,194,327,767,477,217,220,8,307,3,1,1,0,0,0,0,82,0.755
Course 3,79,29,2.72,0.14,13,100.0,0,0,0,0,0,19,100.0,33.08,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55,10,458.0,5,681,682,682,682,55,41,238,347,0,0,0,1,0,0,0,0,0,0,0,0,19,0.464
Course 3,131,51,2.57,0.24,38,100.0,0,0,0,0,0,49,100.0,28.8,751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.53,20,857.0,5,1566,1568,1568,1568,0,405,224,687,250,0,2,0,0,0,0,0,0,0,0,0,44,0.747
Course 3,113,43,2.63,0.2,15,100.0,0,0,0,0,0,8,100.0,22.77,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,6,158.0,3,306,306,307,307,0,0,112,194,0,0,0,0,0,1,0,0,0,0,0,0,8,0.28
Course 3,103,45,2.29,0.19,26,100.0,0,0,0,0,0,11,100.0,14.55,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52,9,431.0,4,302,302,302,302,35,17,70,0,180,0,0,0,0,0,0,0,0,0,0,0,11,0.573
Course 3,94,41,2.29,0.19,18,100.0,0,0,0,0,0,10,100.0,23.23,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93,11,1038.0,7,341,367,432,432,2,1,78,187,73,0,0,0,26,0,65,0,0,0,0,0,10,0.376
Course 3,67,42,1.6,0.19,21,100.0,0,0,0,0,0,25,100.0,27.15,625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.06,16,905.0,5,1328,1328,1370,1370,0,34,137,482,675,0,0,0,0,0,0,42,0,0,0,0,23,0.431
Course 3,75,50,1.5,0.23,8,100.0,0,0,0,0,0,9,100.0,32.67,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.41,8,673.0,5,255,255,255,255,18,64,67,102,4,0,0,0,0,0,0,0,0,0,0,0,8,0.541
Course 3,90,50,1.8,0.23,27,100.0,0,0,0,0,0,12,100.0,22.76,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63,12,476.0,5,532,532,532,532,11,58,29,262,172,0,0,0,0,0,0,0,0,0,0,0,12,0.671
Course 3,51,25,2.04,0.12,10,100.0,0,0,0,0,0,7,100.0,20.83,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.74,5,143.0,2,317,317,317,317,0,0,0,123,194,0,0,0,0,0,0,0,0,0,0,0,7,0.792
Course 3,96,49,1.96,0.24,61,100.0,0,0,0,0,0,35,100.0,36.69,670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.81,20,3058.0,7,1458,1462,1546,1546,0,29,99,489,666,175,4,0,0,84,0,0,0,0,0,0,35,0.605
Course 3,107,47,2.28,0.2,38,100.0,0,0,0,0,0,22,100.0,38.58,425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.37,13,1506.0,6,953,954,955,955,0,13,75,683,182,0,0,0,1,0,0,1,0,0,0,0,21,0.445
Course 3,112,62,1.81,0.27,38,100.0,0,0,0,0,0,58,100.0,30.39,673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.35,20,2253.0,9,1153,1494,1498,1498,32,201,173,378,366,3,7,0,334,4,0,0,0,0,0,0,56,0.654
Course 3,51,35,1.46,0.17,7,100.0,0,0,0,0,0,6,100.0,6.67,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67,4,50.0,2,120,120,120,120,0,0,27,93,0,0,0,0,0,0,0,0,0,0,0,0,6,0.657
Course 3,71,47,1.51,0.22,32,100.0,0,0,0,0,0,21,100.0,22.54,363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,13,123.0,5,840,842,842,842,0,51,118,408,263,0,2,0,0,0,0,0,0,0,0,0,21,0.609
Course 3,95,72,1.32,0.31,28,100.0,0,0,0,0,0,23,100.0,20.41,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.21,22,3032.0,7,1254,1256,1257,1257,103,156,114,445,436,0,0,0,2,1,0,0,0,0,0,0,21,0.584
Course 3,88,40,2.2,0.2,41,100.0,0,0,0,0,0,15,100.0,26.54,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89,13,1717.0,6,620,625,625,625,0,22,26,329,170,73,5,0,0,0,0,0,0,0,0,0,15,0.662
Course 3,125,48,2.6,0.22,64,100.0,0,0,0,0,0,30,100.0,38.78,768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.15,24,5512.0,10,1459,1559,1563,1563,3,27,71,530,658,170,85,14,1,0,0,4,0,0,0,0,29,0.595
Course 3,76,31,2.45,0.14,21,100.0,0,0,0,0,0,10,100.0,26.42,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24,8,2437.0,3,364,364,364,364,0,0,42,285,37,0,0,0,0,0,0,0,0,0,0,0,9,0.739
Course 3,108,49,2.2,0.23,36,100.0,0,0,0,0,0,32,100.0,32.53,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.58,18,1098.0,6,1389,1389,1390,1390,83,0,122,557,626,1,0,0,0,1,0,0,0,0,0,0,31,0.504
Course 3,102,62,1.65,0.27,37,100.0,0,0,0,0,0,18,100.0,30.04,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,16,245.0,6,590,604,604,604,62,0,149,379,0,0,11,1,2,0,0,0,0,0,0,0,18,0.516
Course 3,99,57,1.74,0.25,20,100.0,0,0,0,0,0,27,100.0,43.28,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,16,683.0,6,1122,1125,1125,1125,37,0,161,618,306,0,2,1,0,0,0,0,0,0,0,0,27,0.618
Course 3,149,66,2.26,0.3,65,100.0,0,0,0,0,0,30,100.0,8.2,415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.94,19,2440.0,9,791,792,896,896,49,28,169,308,237,0,1,0,0,38,9,57,0,0,0,0,28,0.488
Course 3,91,49,1.86,0.22,29,100.0,0,0,0,0,0,13,100.0,36.58,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.29,16,1693.0,8,628,630,631,631,0,2,68,408,148,2,1,1,0,1,0,0,0,0,0,0,13,0.556
Course 3,47,21,2.24,0.11,15,100.0,0,0,0,0,0,5,100.0,30.2,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.72,4,41.0,3,222,222,222,222,0,18,0,203,1,0,0,0,0,0,0,0,0,0,0,0,5,0.517
Course 3,243,94,2.59,0.4,137,100.0,0,0,0,0,0,118,100.0,24.69,1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.03,66,8134.0,13,3176,3688,4041,4043,148,345,327,962,852,542,349,37,126,75,144,134,2,0,0,0,107,0.842
Course 3,169,68,2.49,0.29,22,100.0,0,0,0,0,0,11,100.0,18.64,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.72,15,2443.0,7,433,436,436,436,50,2,72,164,144,1,3,0,0,0,0,0,0,0,0,0,11,0.572
Course 3,82,47,1.74,0.2,26,100.0,0,0,0,0,0,37,100.0,39.94,578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.58,22,736.0,7,1266,1266,1269,1269,189,192,195,690,0,0,0,0,0,1,1,1,0,0,0,0,36,0.454
Course 3,168,68,2.47,0.29,91,100.0,0,0,0,0,0,71,100.0,38.94,1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,33,5153.0,11,2222,2522,2561,2561,221,237,329,794,550,91,275,2,23,0,38,1,0,0,0,0,70,0.703
Course 3,29,21,1.38,0.1,15,100.0,0,0,0,0,0,9,100.0,7.33,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18,7,110.0,5,260,260,261,261,0,15,75,79,91,0,0,0,0,1,0,0,0,0,0,0,9,0.292
Course 3,64,23,2.78,0.11,3,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93,2,0.0,2,2,3,3,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.041
Course 3,71,41,1.73,0.18,41,100.0,0,0,0,0,0,22,100.0,39.65,426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.76,10,104.0,4,962,962,963,963,0,0,273,388,301,0,0,0,0,1,0,0,0,0,0,0,22,0.46
Course 3,49,21,2.33,0.1,8,100.0,0,0,0,0,0,1,100.0,18.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,1,10.0,1,87,87,87,87,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
Course 3,86,61,1.41,0.26,15,100.0,0,0,0,0,0,24,100.0,43.81,572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.56,14,1179.0,4,1324,1324,1324,1324,1,0,75,515,733,0,0,0,0,0,0,0,0,0,0,0,24,0.662
Course 3,59,28,2.11,0.13,47,100.0,0,0,0,0,0,22,100.0,39.36,482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17,11,1798.0,4,1056,1056,1056,1056,0,0,48,531,388,89,0,0,0,0,0,0,0,0,0,0,22,0.852
Course 3,64,36,1.78,0.18,22,100.0,0,0,0,0,0,26,100.0,26.61,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.56,14,2685.0,3,1081,1081,1081,1081,0,0,81,615,385,0,0,0,0,0,0,0,0,0,0,0,25,0.878
Course 3,111,48,2.31,0.22,41,100.0,0,0,0,0,0,32,100.0,34.04,612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53,19,2384.0,7,1331,1341,1341,1347,0,0,149,652,529,1,8,0,2,0,0,0,6,0,0,0,31,0.549
Course 3,92,50,1.84,0.22,32,100.0,0,0,0,0,0,29,100.0,33.57,513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.46,16,2886.0,6,1170,1172,1172,1172,0,68,149,509,439,5,2,0,0,0,0,0,0,0,0,0,28,0.728
Course 3,228,96,2.38,0.44,131,100.0,0,0,0,0,0,92,100.0,27.7,1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18,45,5929.0,11,1778,2076,2560,2560,0,86,162,814,629,87,200,46,52,138,173,173,0,0,0,0,84,0.761
Course 3,98,53,1.85,0.23,22,100.0,0,0,0,0,0,32,100.0,17.23,515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.04,15,1109.0,4,1281,1281,1281,1281,193,0,136,427,525,0,0,0,0,0,0,0,0,0,0,0,31,0.695
Course 3,127,54,2.35,0.25,78,100.0,0,0,0,0,0,31,100.0,32.92,667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.04,16,874.0,5,1459,1465,1465,1465,0,0,134,597,626,102,6,0,0,0,0,0,0,0,0,0,30,0.79
Course 3,121,61,1.98,0.26,50,100.0,0,0,0,0,0,26,100.0,27.67,447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,16,1092.0,4,1047,1047,1047,1047,1,0,123,380,543,0,0,0,0,0,0,0,0,0,0,0,26,0.701
Course 3,45,22,2.05,0.1,13,100.0,0,0,0,0,0,7,100.0,20.86,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.74,4,134.0,3,336,336,336,336,0,16,0,0,213,107,0,0,0,0,0,0,0,0,0,0,6,0.453
Course 3,75,43,1.74,0.2,54,100.0,0,0,0,0,0,34,100.0,43.95,623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.18,17,1693.0,5,1446,1446,1446,1446,103,2,142,743,456,0,0,0,0,0,0,0,0,0,0,0,34,0.795
Course 3,55,32,1.72,0.15,21,100.0,0,0,0,0,0,17,100.0,43.92,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.89,11,145.0,5,646,652,652,652,0,0,148,398,100,0,3,0,3,0,0,0,0,0,0,0,17,0.561
Course 3,77,39,1.97,0.18,22,100.0,0,0,0,0,0,14,100.0,13.93,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.24,11,476.0,4,622,622,622,622,1,0,98,304,219,0,0,0,0,0,0,0,0,0,0,0,13,0.596
Course 3,200,86,2.33,0.39,159,100.0,0,0,0,0,0,96,100.0,31.73,1399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64,53,8531.0,11,2499,3006,3274,3274,0,138,292,876,655,538,262,54,191,85,133,50,0,0,0,0,94,0.843
Course 3,239,89,2.69,0.39,157,100.0,0,0,0,0,0,115,100.0,34.06,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.81,57,8833.0,11,3466,4477,4703,4703,264,256,478,1175,872,421,160,97,754,187,0,39,0,0,0,0,103,0.818
Course 3,150,55,2.73,0.25,61,100.0,0,0,0,0,0,31,100.0,40.01,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.46,22,4970.0,10,1286,1299,1301,1301,0,56,80,488,556,106,8,4,1,1,0,1,0,0,0,0,31,0.648
Course 3,169,60,2.82,0.27,75,100.0,0,0,0,0,0,64,100.0,35.58,1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.66,29,5650.0,8,2527,2630,2631,2631,105,231,489,865,837,0,102,0,1,0,0,1,0,0,0,0,63,0.624
Course 3,151,74,2.04,0.32,74,100.0,0,0,0,0,0,80,100.0,37.67,1613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.01,33,5732.0,7,3644,3727,3727,3727,438,380,697,1118,924,87,83,0,0,0,0,0,0,0,0,0,67,0.849
Course 3,128,62,2.06,0.27,24,100.0,0,0,0,0,0,36,100.0,29.01,680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.21,20,2206.0,7,1457,1458,1458,1458,2,69,88,676,598,24,1,0,0,0,0,0,0,0,0,0,36,0.676
Course 3,115,58,1.98,0.26,84,100.0,0,0,0,0,0,61,100.0,29.9,1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.59,25,1941.0,9,1962,2240,2243,2243,37,155,189,725,688,168,243,0,35,0,0,3,0,0,0,0,55,0.62
Course 3,75,30,2.5,0.15,37,100.0,0,0,0,0,0,15,100.0,39.56,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09,13,1861.0,7,649,651,653,653,0,0,75,203,281,90,1,1,0,2,0,0,0,0,0,0,15,0.57
Course 3,129,61,2.11,0.26,55,100.0,0,0,0,0,0,36,100.0,28.75,625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.28,22,4137.0,8,1336,1337,1410,1410,0,79,178,569,440,70,1,0,0,5,0,68,0,0,0,0,34,0.56
Course 3,129,56,2.3,0.24,47,100.0,0,0,0,0,0,32,100.0,41.25,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,22,1217.0,8,1464,1469,1469,1469,63,1,226,633,471,70,4,0,1,0,0,0,0,0,0,0,31,0.663
Course 3,133,56,2.38,0.25,13,100.0,0,0,0,0,0,6,100.0,47.92,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.48,5,392.0,4,165,165,167,167,78,86,0,0,1,0,0,0,0,0,2,0,0,0,0,0,6,0.229
Course 3,120,58,2.07,0.25,40,100.0,0,0,0,0,0,48,100.0,43.44,725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.97,17,944.0,7,1665,1669,1670,1670,0,350,347,588,379,1,4,0,0,0,1,0,0,0,0,0,47,0.594
Course 3,127,55,2.31,0.23,2,100.0,0,0,0,0,0,25,100.0,36.06,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24,2,106.0,2,550,551,551,551,0,0,550,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0.447
Course 3,117,65,1.8,0.28,19,100.0,0,0,0,0,0,40,100.0,30.87,413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,16,1531.0,7,929,931,962,962,50,236,145,425,73,0,2,0,0,31,0,0,0,0,0,0,40,0.548
Course 3,80,32,2.5,0.16,2,100.0,0,0,0,0,0,2,100.0,47.5,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,2,10.0,1,57,57,57,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.883
Course 3,612,155,3.95,0.65,157,100.0,0,0,0,0,0,106,100.0,33.95,1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,67,15116.0,12,2986,3397,3776,3776,140,441,482,942,585,396,336,15,60,110,200,69,0,0,0,0,104,0.848
Course 3,108,37,2.92,0.19,24,100.0,0,0,0,0,0,33,100.0,34.29,314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.62,6,961.0,3,735,735,735,735,0,53,592,0,90,0,0,0,0,0,0,0,0,0,0,0,33,0.69
Course 3,88,54,1.63,0.27,32,100.0,0,0,0,0,0,33,100.0,36.29,448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.81,10,743.0,5,1081,1081,1081,1081,79,431,351,218,2,0,0,0,0,0,0,0,0,0,0,0,32,0.734
Course 3,266,103,2.58,0.44,24,100.0,0,0,0,0,0,40,100.0,38.03,519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.93,17,767.0,5,1191,1209,1209,1209,0,442,312,0,437,0,0,11,7,0,0,0,0,0,0,0,38,0.641
Course 3,146,68,2.15,0.29,38,100.0,0,0,0,0,0,24,100.0,50.26,523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.92,18,2549.0,6,1038,1039,1042,1042,86,0,66,774,112,0,1,0,0,0,0,3,0,0,0,0,24,0.441
Course 3,126,48,2.63,0.22,32,100.0,0,0,0,0,0,31,100.0,39.91,432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45,11,2703.0,6,1012,1012,1022,1022,0,253,374,381,2,2,0,0,0,10,0,0,0,0,0,0,30,0.498
Course 3,173,86,2.01,0.36,18,100.0,0,0,0,0,0,18,100.0,40.94,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,12,264.0,5,613,613,613,613,154,3,67,369,20,0,0,0,0,0,0,0,0,0,0,0,18,0.697
Course 3,183,75,2.44,0.33,35,100.0,0,0,0,0,0,36,100.0,42.06,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.84,22,1695.0,8,1284,1291,1293,1293,7,354,232,312,377,2,7,0,0,0,2,0,0,0,0,0,36,0.554
Course 3,192,101,1.9,0.42,10,98.95,0,0,0,0,0,95,98.95,36.55,1389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.03,45,4335.0,11,2517,2845,3099,3099,182,405,403,898,629,0,235,29,64,114,82,58,0,0,0,0,94,0.759
Course 3,120,65,1.85,0.28,34,100.0,0,0,0,0,0,14,100.0,38.86,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,9,1719.0,4,553,553,553,553,108,168,157,120,0,0,0,0,0,0,0,0,0,0,0,0,14,0.759
Course 3,98,52,1.88,0.24,18,100.0,0,0,0,0,0,33,100.0,41.87,632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,14,2882.0,3,1558,1558,1558,1558,0,0,570,480,508,0,0,0,0,0,0,0,0,0,0,0,33,0.875
Course 3,186,93,2.0,0.4,90,100.0,0,0,0,0,0,115,100.0,34.31,1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,48,4529.0,12,3236,3863,4147,4147,71,373,778,875,787,352,325,32,270,194,50,40,0,0,0,0,110,0.807
Course 3,62,38,1.63,0.16,6,100.0,0,0,0,0,0,2,100.0,47.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.21,1,35.0,1,65,65,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0
Course 3,257,113,2.27,0.47,113,100.0,0,0,0,0,0,128,100.0,31.45,2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07,71,6610.0,13,3739,4457,5303,5307,512,553,558,829,748,539,382,138,198,225,294,327,4,0,0,0,124,0.867
Course 3,95,47,2.02,0.2,2,0.0,0,0,0,0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.35,2,64.0,2,7,7,7,7,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309
Course 3,61,43,1.42,0.18,2,100.0,0,0,0,0,0,4,100.0,46.38,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.29,2,25.0,1,93,93,93,93,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.906
Course 3,70,30,2.33,0.16,8,100.0,0,0,0,0,0,7,100.0,32.43,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37,6,61.0,4,185,188,188,188,0,162,22,0,1,0,3,0,0,0,0,0,0,0,0,0,7,0.418
Course 3,159,79,2.01,0.34,31,100.0,0,0,0,0,0,32,100.0,38.95,746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.45,24,1641.0,6,1770,1779,1779,1779,1,263,397,481,628,0,9,0,0,0,0,0,0,0,0,0,32,0.773
Course 3,249,105,2.37,0.44,30,100.0,0,0,0,0,0,43,100.0,43.72,671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.42,24,3581.0,5,1695,1695,1696,1696,222,312,390,771,0,0,0,0,0,0,0,1,0,0,0,0,41,0.445
Course 3,68,32,2.13,0.15,1,100.0,0,0,0,0,0,15,100.0,40.8,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,1,146.0,1,340,340,340,340,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.0
Course 3,147,80,1.84,0.33,24,100.0,0,0,0,0,0,24,100.0,19.46,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07,23,575.0,8,903,925,990,990,117,39,101,422,224,0,21,1,0,65,0,0,0,0,0,0,24,0.594
Course 3,178,85,2.09,0.36,58,100.0,0,0,0,0,0,56,100.0,34.34,901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.23,35,4934.0,9,1959,1983,2014,2014,234,179,261,871,413,1,14,10,0,31,0,0,0,0,0,0,49,0.734
Course 3,194,115,1.69,0.49,365,100.0,0,0,0,0,0,127,100.0,31.56,1733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.81,62,4260.0,11,2735,3898,4766,4766,0,339,744,929,718,5,501,244,418,260,322,286,0,0,0,0,121,0.867
Course 3,171,81,2.11,0.34,90,100.0,0,0,0,0,0,78,100.0,35.31,1307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.56,38,3154.0,10,2662,2968,2974,2974,25,298,304,966,652,417,211,12,83,0,0,6,0,0,0,0,67,0.717
Course 3,115,60,1.92,0.26,33,100.0,0,0,0,0,0,55,100.0,42.48,806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.81,17,2721.0,5,1869,1869,1869,1869,79,38,604,696,452,0,0,0,0,0,0,0,0,0,0,0,55,0.833
Course 3,207,103,2.01,0.44,51,97.22,0,0,0,0,0,37,97.22,28.22,516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,29,6833.0,11,1139,1343,1376,1376,368,187,247,211,126,0,140,53,11,26,1,6,0,0,0,0,35,0.653
Course 3,192,96,2.0,0.4,55,100.0,0,0,0,0,0,42,100.0,39.2,1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.27,30,3334.0,8,2439,2510,2510,2510,6,344,484,811,794,0,4,41,26,0,0,0,0,0,0,0,42,0.74
Course 3,88,51,1.73,0.25,27,100.0,0,0,0,0,0,28,100.0,35.31,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13,15,857.0,5,853,869,869,869,0,233,229,316,75,0,0,16,0,0,0,0,0,0,0,0,27,0.559
Course 3,135,71,1.9,0.31,51,100.0,0,0,0,0,0,58,100.0,44.51,944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.97,33,3539.0,7,2311,2312,2312,2312,332,245,280,641,634,179,0,1,0,0,0,0,0,0,0,0,56,0.779
Course 3,189,94,2.01,0.41,108,100.0,0,0,0,0,0,100,100.0,36.74,1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.71,50,5048.0,12,3362,3963,4233,4233,194,629,599,796,1043,101,276,56,269,139,90,41,0,0,0,0,97,0.822
Course 3,237,106,2.24,0.44,90,100.0,0,0,0,0,0,90,100.0,36.35,1493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13,48,6463.0,10,2940,3316,3483,3483,294,412,369,1147,718,0,265,45,66,96,71,0,0,0,0,0,88,0.807
